;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,890;-5,435;-14,411;0,721;5,896;2,900;1,458;-0,105;2,984;-1,763;-2,626;4,148;-3,160;-0,236;-3,321;-0,402;1,539;0,819;-0,040;1,669;-0,362;0,956;-0,141;-0,121;-3,265;0,000;-1,374;0,186;-1,051;1,392;-1,059;-0,077;9,431;-6,612;-0,736;16,459;-0,753;-9,842;-4,096;0,904;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,137;-30,902;9,983;1,974;1,252;-0,854;-0,511;-6,944;-1,994;10,459;-2,476;5,509;0,375;26,588;-0,844;15,565;1,663;-0,084;5,234;1,325;0,848;0,747;0,789;-2,401;0,000;5,044;7,410;-1,223;-1,796;-7,983;1,007;8,126;-0,802;-21,167;23,565;3,975;-11,386;-10,197;-1,531;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16,338;-26,295;-4,594;-3,122;-2,408;-0,478;-3,687;-8,742;8,266;-7,848;-4,261;-0,932;4,149;1,091;31,702;-0,505;0,950;3,976;1,192;0,424;-0,354;-0,303;1,194;0,000;4,455;-9,192;-1,002;10,931;-6,477;4,006;30,781;-12,199;5,061;-5,975;12,197;8,728;-23,689;4,164;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,781;-5,465;2,310;4,081;-3,742;-4,631;-10,982;16,910;-0,196;-9,272;-0,871;-4,319;-0,210;14,208;-0,637;-0,127;7,822;0,982;-1,312;-0,446;-0,382;-1,227;0,000;8,170;-9,137;-2,307;0,828;-6,245;-6,297;-38,268;2,311;9,147;19,112;2,448;-9,721;3,455;2,656;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,813;-2,556;5,164;2,626;-10,794;-4,452;-7,202;-3,095;-1,008;-4,492;-14,044;0,117;-30,839;-0,465;-0,093;-16,386;-0,837;-0,417;-0,325;-0,279;7,768;0,000;4,167;1,123;1,495;3,970;7,651;-8,725;17,646;-0,221;0,284;-23,475;-6,293;-7,628;-5,662;-2,394;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,479;-1,026;-1,316;-2,028;3,499;-2,276;1,806;-0,479;1,693;-0,479;0,604;-6,019;-0,208;-0,042;-10,950;-0,375;0,918;-0,146;-0,125;9,549;0,000;1,367;-5,939;-0,104;4,194;18,440;-3,770;-8,089;2,055;-8,589;33,562;-4,354;16,190;0,786;-0,270;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,312;-1,657;-2,494;-4,707;-0,979;0,447;4,508;-0,039;2,322;-0,127;0,004;-0,064;-0,013;-8,719;-0,115;-0,344;-0,045;-0,038;-1,546;0,000;-1,015;0,022;-0,657;-2,487;-2,940;-2,209;-8,863;-1,624;3,031;3,066;2,631;7,381;8,326;0,683;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,328;-3,630;1,899;-0,453;1,396;-3,097;-0,477;6,834;0,828;3,925;-0,091;-0,018;2,240;-0,163;-0,489;-0,063;-0,054;2,235;0,000;-1,273;3,802;-0,934;-1,504;-0,612;-0,328;-5,840;1,102;-5,769;10,382;-4,338;1,319;16,561;0,126;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,413;1,686;0,286;-0,603;-0,224;0,354;-2,454;-0,079;4,233;-0,040;-0,008;6,123;0,933;-0,214;-0,028;-0,024;1,585;0,000;-1,894;0,021;0,596;1,481;-0,651;5,871;5,196;-2,534;-3,281;-0,606;-1,780;12,075;-5,666;-0,832;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,403;0,148;-2,292;1,985;4,146;-16,846;-0,365;-24,707;-0,182;-0,036;-4,118;0,690;0,033;-0,128;-0,109;3,506;0,000;-5,632;-3,708;1,178;2,099;14,633;-3,730;8,397;3,284;-0,010;-2,179;-2,559;6,115;-3,949;-1,782;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,616;-3,445;-3,728;2,671;9,075;-0,422;12,358;0,810;-0,042;1,910;-0,380;0,903;-0,148;-0,127;-2,079;0,000;6,376;2,029;-2,178;-2,077;3,026;-0,901;-28,418;2,840;-1,809;-1,555;8,864;-0,663;5,876;-2,378;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,203;-3,141;-2,395;-1,078;0,723;-9,286;-0,146;-0,029;10,605;-0,262;0,228;-0,102;-0,087;4,620;0,000;0,198;-4,233;-0,487;2,479;-2,461;1,319;8,519;0,331;1,399;9,981;2,043;-10,369;-3,742;-2,037;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,558;-0,011;4,298;-0,124;1,250;-0,062;-0,012;-1,298;-0,112;-0,335;-0,043;-0,037;10,840;0,000;-0,934;-1,813;-0,640;0,616;2,647;2,007;5,495;2,608;-0,765;-17,816;-1,319;1,738;3,805;-0,291;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,600;-4,137;-0,173;5,754;-0,087;-0,017;-6,544;0,853;-0,467;-0,061;-0,052;-0,480;0,000;2,982;1,229;-0,892;-1,347;-5,969;-1,019;-11,211;1,460;2,378;-9,700;-4,055;3,376;2,366;-1,814;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,953;-0,050;-1,780;-0,025;-0,005;-2,445;-0,045;-0,136;-0,018;-0,015;3,881;0,000;-1,198;-2,201;-0,259;0,029;4,705;-0,043;-2,543;-2,245;-2,246;-4,205;4,312;-1,010;0,226;-0,526;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,607;16,548;-0,804;-0,161;-17,833;-0,366;4,307;0,518;-0,482;1,339;0,000;0,814;6,931;-2,879;16,456;6,311;2,530;-10,296;4,742;1,505;3,978;-4,190;-4,284;-4,905;-1,673;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,086;-0,003;-0,001;0,546;-0,005;-0,016;-0,002;-0,002;-0,269;0,000;-0,146;0,628;-0,031;-0,119;-0,689;-0,252;1,624;-0,273;0,382;1,719;0,796;-1,570;0,477;-0,064;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,126;0,887;8,826;-2,027;1,710;0,324;0,437;-4,671;0,000;4,520;-3,979;-1,586;-5,892;-2,200;6,110;26,013;-10,553;19,445;-55,043;3,898;58,044;14,098;6,529;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,000;-0,808;-0,003;-0,008;-0,001;-0,001;-0,135;0,000;-0,073;-0,196;-0,016;0,947;-0,345;-0,126;1,961;0,877;-0,326;-2,188;-0,108;0,294;0,239;-0,032;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,000;-0,001;-0,002;-0,000;-0,000;-0,027;0,000;-0,015;-0,039;-0,003;-0,012;-0,069;-0,025;-0,297;-0,027;-0,065;-0,438;-0,022;0,922;-0,169;-0,006;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,708;-1,120;0,515;-0,485;9,752;0,000;3,891;4,221;3,574;0,002;-3,524;0,015;15,638;-18,619;20,745;-34,636;4,269;5,334;12,825;-1,757;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,015;-0,002;-0,002;-0,243;0,000;-0,131;-0,353;-0,028;-0,107;-0,620;0,786;-1,525;-0,246;0,447;-0,282;-0,194;-1,413;-0,438;-0,058;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,006;-0,005;-0,728;0,000;-0,394;-1,059;0,917;-0,322;-0,827;-0,681;-4,579;-0,738;0,308;2,813;0,431;5,473;-2,401;-0,173;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,001;-0,094;0,000;-0,051;-0,137;-0,011;-0,042;-0,241;-0,088;-1,040;-0,096;0,805;-0,313;-0,075;-0,549;0,492;-0,022;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,081;0,000;-0,044;-0,118;-0,009;-0,036;-0,207;-0,076;0,257;-0,082;-0,195;1,125;-0,065;-0,471;-0,508;-0,019;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-4,389;3,362;-0,374;3,918;2,083;0,159;-12,382;-0,756;1,614;18,079;-4,367;3,954;9,957;-0,791;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,143;-0,752;3,236;7,513;-2,960;-0,343;2,668;-3,061;-3,796;-5,133;0,551;-8,712;-0,517;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,022;-1,497;-10,517;-2,776;-6,957;4,158;-3,918;-2,727;-0,413;-19,454;-2,525;1,004;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,614;-0,446;-1,301;-2,669;-1,409;2,847;3,063;-1,109;0,545;-0,037;-0,330;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,201;-3,903;-8,291;0,787;-0,241;27,392;0,888;6,255;-1,380;-0,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12,761;11,522;-6,725;9,806;37,950;12,319;-9,880;7,539;-0,998;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19,220;-3,074;11,789;5,568;2,376;-6,967;-7,304;-0,612;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,383;12,840;2,199;-2,478;5,303;53,450;-5,793;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,591;-5,579;3,697;12,838;3,434;-1,847;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,241;2,116;-19,314;8,786;-0,610;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425,928;-39,615;-27,375;-7,972;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,236;0,693;0,788;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-18,714;-3,472;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,594;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
